date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,averageDifficulty,paymentCount,medianTxValue(USD),medianFee,blockSize,blockCount
2009-12-26,,,0,,,,8700.0,0.0,174,1.0,,,,37535,174,
2009-12-27,,,1,,,,8350.0,0.0,173,1.0,0,,0.0,36706,167,
2009-12-28,,,0,,,,6850.0,0.0,137,1.0,,,,29558,137,
2009-12-29,,,0,,,,8550.0,0.0,171,1.0,,,,36876,171,
2009-12-30,,,0,,,,7050.0,0.0,141,1.12452734251,,,,30412,141,
2009-12-31,,,0,,,,6900.0,0.0,138,1.18289953431,,,,29766,138,
2010-01-01,,,2,,,,6600.0,0.0,136,1.18289953431,0,,0.0,28770,132,
2010-01-02,,,0,,,,6300.0,0.0,126,1.18289953431,,,,27169,126,
2010-01-03,,,0,,,,9300.0,0.0,186,1.18289953431,,,,40132,186,
2010-01-04,,,2,,,,9050.0,0.0,266,1.18289953431,1,,0.0,48697,181,
2010-01-05,,,0,,,,9900.0,0.0,198,1.18289953431,,,,42695,198,
2010-01-06,,,0,,,,8150.0,0.0,163,1.18289953431,,,,35166,163,
2010-01-07,,,0,,,,7700.0,0.0,154,1.18289953431,,,,33208,154,
2010-01-08,,,0,,,,7650.0,0.0,153,1.18289953431,,,,33011,153,
2010-01-09,,,0,,,,7550.0,0.0,151,1.18289953431,,,,32590,151,
2010-01-10,,,0,,,,9500.0,0.0,190,1.18289953431,,,,41002,190,
2010-01-11,,,0,,,,7950.0,0.0,159,1.19135103475,,,,34296,159,
2010-01-12,,,2,,,,7950.0,0.26,375,1.30506213159,2,,0.13,59150,159,
2010-01-13,,,2,,,,8200.0,0.0,168,1.30506213159,2,,0.0,35835,164,
2010-01-14,,,2,,,,7150.0,0.0,155,1.30506213159,1,,0.0,32114,143,
2010-01-15,,,1,,,,7050.0,0.0,147,1.30506213159,0,,0.0,31006,141,
2010-01-16,,,1,,,,6250.0,0.0,132,1.30506213159,0,,0.0,27785,125,
2010-01-17,,,0,,,,6550.0,0.0,131,1.30506213159,,,,28239,131,
2010-01-18,,,1,,,,6250.0,0.0,128,1.30506213159,1,,0.0,27166,125,
2010-01-19,,,0,,,,6200.0,0.0,124,1.30506213159,,,,26708,124,
2010-01-20,,,0,,,,7900.0,0.0,158,1.30506213159,,,,34041,158,
2010-01-21,,,9,,,,8750.0,0.0,187,1.30506213159,6,,0.0,41166,175,
2010-01-22,,,3,,,,6650.0,0.0,141,1.30506213159,1,,0.0,29447,133,
2010-01-23,,,2,,,,8000.0,0.0,164,1.30506213159,1,,0.0,34954,160,
2010-01-24,,,1,,,,7700.0,0.0,156,1.30506213159,0,,0.0,33372,154,
2010-01-25,,,4,,,,10550.0,0.0,272,1.32325150713,1,,0.0,53015,211,
2010-01-26,,,6,,,,9750.0,0.0,215,1.34422497077,1,,0.0,44875,195,
2010-01-27,,,2,,,,8200.0,0.0,181,1.34422497077,0,,0.0,37729,164,
2010-01-28,,,2,,,,8850.0,0.0,199,1.34422497077,0,,0.0,40633,177,
2010-01-29,,,4,,,,9850.0,0.0,213,1.34422497077,0,,0.0,44868,197,
2010-01-30,,,4,,,,10500.0,0.0,248,1.34422497077,0,,0.0,49436,210,
2010-01-31,,,2,,,,8250.0,0.0,184,1.34422497077,0,,0.0,37792,165,
2010-02-01,,,9,,,,9200.0,0.0,203,1.34422497077,3,,0.0,43041,184,
2010-02-02,,,1,,,,7250.0,0.0,167,1.34422497077,0,,0.0,33665,145,
2010-02-03,,,2,,,,13500.0,0.0,277,1.34422497077,0,,0.0,58978,270,
2010-02-04,,,5,,,,11450.0,0.0,269,1.38151590604,2,,0.0,54479,229,
2010-02-05,,,4,,,,11150.0,0.0,472,1.81864853615,2,,0.0,76429,223,
2010-02-06,,,14,,,,9600.0,0.0,224,1.81864853615,0,,0.0,45539,192,
2010-02-07,,,5,,,,10850.0,0.0,230,1.81864853615,2,,0.0,48371,217,
2010-02-08,,,8,,,,10000.0,0.0,329,1.81864853615,1,,0.0,58158,200,
2010-02-09,,,3,,,,10350.0,0.44,623,1.81864853615,1,,0.0,92495,207,
2010-02-10,,,5,,,,8400.0,0.0,777,1.81864853615,0,,0.0,105605,168,
2010-02-11,,,5,,,,8450.0,0.0,245,1.81864853615,0,,0.0,45084,169,
2010-02-12,,,5,,,,9150.0,0.0,225,1.81864853615,1,,0.0,46843,183,
2010-02-13,,,3,,,,11600.0,0.0,318,1.81864853615,1,,0.0,60026,232,
2010-02-14,,,11,,,,10400.0,0.0,263,1.82205762114,2,,0.0,52585,208,
2010-02-15,,,9,,,,8800.0,0.0,271,2.52773821507,4,,0.0,49069,176,
2010-02-16,,,6,,,,9750.0,0.0,217,2.52773821507,2,,0.0,44368,195,
2010-02-17,,,11,,,,11950.0,0.0,267,2.52773821507,3,,0.0,55931,239,
2010-02-18,,,7,,,,10400.0,0.0,267,2.52773821507,1,,0.0,51875,208,
2010-02-19,,,3,,,,9600.0,0.0,198,2.52773821507,2,,0.0,42284,192,
2010-02-20,,,2,,,,10400.0,0.0,221,2.52773821507,0,,0.0,46464,208,
2010-02-21,,,4,,,,11150.0,0.0,344,2.52773821507,1,,0.0,62714,223,
2010-02-22,,,5,,,,13000.0,0.0,531,2.52773821507,1,,0.0,86860,260,
2010-02-23,,,1,,,,12500.0,0.0,252,2.52773821507,0,,0.0,54084,250,
2010-02-24,,,6,,,,8550.0,0.0,283,3.31205512124,0,,0.0,49425,171,
2010-02-25,,,4,,,,7700.0,0.0,300,3.78117925203,0,,0.0,49724,154,
2010-02-26,,,4,,,,8600.0,0.0,196,3.78117925203,2,,0.0,39761,172,
2010-02-27,,,3,,,,8600.0,0.0,184,3.78117925203,0,,0.0,38434,172,
2010-02-28,,,3,,,,7800.0,0.0,264,3.78117925203,1,,0.0,45927,156,
2010-03-01,,,4,,,,9750.0,0.0,227,3.78117925203,0,,0.0,45895,195,
2010-03-02,,,5,,,,9400.0,0.0,233,3.78117925203,0,,0.0,45381,188,
2010-03-03,,,6,,,,7600.0,0.0,260,3.78117925203,0,,0.0,47123,152,
2010-03-04,,,3,,,,9250.0,0.0,575,3.78117925203,0,,0.0,84189,185,
2010-03-05,,,2,,,,8550.0,0.0,175,3.78117925203,0,,0.0,37276,171,
2010-03-06,,,6,,,,8850.0,0.0,274,3.78117925203,1,,0.0,49317,177,
2010-03-07,,,4,,,,8950.0,0.0,297,3.78117925203,1,,0.0,52035,179,
2010-03-08,,,5,,,,6250.0,0.0,313,4.4830879902,2,,0.0,47962,125,
2010-03-09,,,2,,,,7300.0,0.0,229,4.53108175007,0,,0.0,40798,146,
2010-03-10,,,7,,,,8100.0,0.0,211,4.53108175007,3,,0.0,40432,162,
2010-03-11,,,3,,,,6650.0,0.0,200,4.53108175007,0,,0.0,36104,133,
2010-03-12,,,2,,,,6050.0,0.0,130,4.53108175007,0,,0.0,26967,121,
2010-03-13,,,1,,,,7650.0,0.0,190,4.53108175007,0,,0.0,37136,153,
2010-03-14,,,2,,,,6250.0,0.0,134,4.53108175007,0,,0.0,28379,125,
2010-03-15,,,5,,,,6750.0,0.0,145,4.53108175007,3,,0.0,30316,135,
2010-03-16,,,3,,,,6300.0,0.0,154,4.53108175007,0,,0.0,30239,126,
2010-03-17,,,3,,,,6800.0,0.0,164,4.53108175007,0,,0.0,32391,136,
2010-03-18,,,9,,,,7000.0,0.0,225,4.53108175007,3,,0.0,40095,140,
2010-03-19,,,9,,,,7650.0,0.0,289,4.53108175007,1,,0.0,47931,153,
2010-03-20,,,12,,,,9600.0,0.0,273,4.53108175007,6,,0.0,51036,192,
2010-03-21,,,7,,,,9150.0,0.0,193,4.53219916516,0,,0.0,40877,183,
2010-03-22,,,7,,,,8950.0,0.0,224,4.56516291034,0,,0.0,43567,179,
2010-03-23,,,13,,,,10350.0,0.0,289,4.56516291034,1,,0.0,54284,207,
2010-03-24,,,11,,,,8550.0,0.0,208,4.56516291034,1,,0.0,41609,171,
2010-03-25,,,15,,,,9350.0,0.0,539,4.56516291034,2,,0.0,80544,187,
2010-03-26,,,16,,,,9850.0,0.0,280,4.56516291034,1,,0.0,52068,197,
2010-03-27,,,6,,,,8900.0,0.0,206,4.56516291034,1,,0.0,41688,178,
2010-03-28,,,6,,,,9300.0,0.0,207,4.56516291034,0,,0.0,42761,186,
2010-03-29,,,12,,,,9750.0,0.0,268,4.56516291034,0,,0.0,50417,195,
2010-03-30,,,6,,,,10750.0,0.0,226,4.56516291034,0,,0.0,47945,215,
2010-03-31,,,5,,,,10450.0,0.0,238,4.56516291034,1,,0.0,48313,209,
2010-04-01,,,11,,,,8400.0,0.0,199,5.30722093203,0,,0.0,39900,168,
2010-04-02,,,5,,,,7800.0,0.0,179,6.085476906,0,,0.0,36150,156,
2010-04-03,,,5,,,,8050.0,0.0,192,6.085476906,2,,0.0,38056,161,
2010-04-04,,,12,,,,8550.0,0.26,241,6.085476906,2,,0.0,45442,171,
2010-04-05,,,28,,,,7650.0,0.0,307,6.085476906,14,,0.0,52396,153,
2010-04-06,,,15,,,,7950.0,0.0,267,6.085476906,5,,0.0,47108,159,
2010-04-07,,,11,,,,9650.0,0.0,303,6.085476906,2,,0.0,54580,193,
2010-04-08,,,12,,,,9150.0,0.0,217,6.085476906,3,,0.0,47884,183,
2010-04-09,,,35,,,,9450.0,0.0,320,6.085476906,17,,0.0,66267,189,
2010-04-10,,,38,,,,13000.0,0.0,556,6.085476906,8,,0.0,91234,260,
2010-04-11,,,42,,,,11150.0,0.0,403,6.085476906,10,,0.0,72089,223,
2010-04-12,,,44,,,,10150.0,0.0,355,7.08506040462,9,,0.0,67266,203,
2010-04-13,,,20,,,,9450.0,0.0,241,7.81979699335,2,,0.0,46359,189,
2010-04-14,,,43,,,,9000.0,0.0,312,7.81979699335,12,,0.0,56137,180,
2010-04-15,,,74,,,,10800.0,0.0,927,7.81979699335,42,,0.0,134861,216,
2010-04-16,,,32,,,,10100.0,0.0,434,7.81979699335,7,,0.0,71771,202,
2010-04-17,,,29,,,,11050.0,0.0,305,7.81979699335,6,,0.0,60619,221,
2010-04-18,,,3106,,,,12250.0,0.0,3468,7.81979699335,3059,,0.0,886809,245,
2010-04-19,,,44,,,,11600.0,0.0,546,7.81979699335,11,,0.0,89292,232,
2010-04-20,,,38,,,,10250.0,0.0,426,7.81979699335,6,,0.0,73030,205,
2010-04-21,,,32,,,,10950.0,0.0,375,7.98621337747,6,,0.0,67271,219,
2010-04-22,,,40,,,,7950.0,0.0,233,11.4643158055,7,,0.0,44556,159,
2010-04-23,,,50,,,,7500.0,0.0,243,11.4643158055,30,,0.0,46160,150,
2010-04-24,,,34,,,,8400.0,0.0,285,11.4643158055,6,,0.0,59894,168,
2010-04-25,,,47,,,,7900.0,0.0,344,11.4643158055,4,,0.0,58743,158,
2010-04-26,,,47,,,,8200.0,0.0,278,11.4643158055,16,,0.0,52600,164,
2010-04-27,,,53,,,,9000.0,0.0,273,11.4643158055,20,,0.0,54474,180,
2010-04-28,,,47,,,,9000.0,0.0,323,11.4643158055,11,,0.0,59059,180,
2010-04-29,,,33,,,,7350.0,0.0,217,11.4643158055,5,,0.0,41214,147,
2010-04-30,,,26,,,,7200.0,0.0,207,11.4643158055,8,,0.0,39495,144,
2010-05-01,,,27,,,,9150.0,0.0,264,11.4643158055,3,,0.0,49523,183,
2010-05-02,,,25,,,,7750.0,0.0,206,11.4643158055,1,,0.0,40027,155,
2010-05-03,,,29,,,,7950.0,0.0,279,11.4643158055,2,,0.0,50135,159,
2010-05-04,,,41,,,,6800.0,0.0,325,12.2483951096,5,,0.0,57986,136,
2010-05-05,,,25,,,,6850.0,0.0,296,12.8491831478,6,,0.0,54148,137,
2010-05-06,,,28,,,,7450.0,0.0,441,12.8491831478,1,,0.0,66588,149,
2010-05-07,,,26,,,,6600.0,0.0,234,12.8491831478,1,,0.0,41488,132,
2010-05-08,,,28,,,,7700.0,0.0,446,12.8491831478,3,,0.0,66985,154,
2010-05-09,,,40,,,,7150.0,0.0,256,12.8491831478,12,,0.0,49258,143,
2010-05-10,,,29,,,,6400.0,0.0,297,12.8491831478,4,,0.0,47575,128,
2010-05-11,,,19,,,,5550.0,0.0,160,12.8491831478,2,,0.0,30042,111,
2010-05-12,,,32,,,,6350.0,0.0,262,12.8491831478,2,,0.0,46530,127,
2010-05-13,,,39,,,,6400.0,0.0,257,12.8491831478,3,,0.0,44038,128,
2010-05-14,,,30,,,,6150.0,6.71,249,12.8491831478,7,,0.0,191194,123,
2010-05-15,,,22,,,,4550.0,2.64,160,12.8491831478,2,,0.0,201635,91,
2010-05-16,,,20,,,,5650.0,0.0,169,12.8491831478,0,,0.0,30951,113,
2010-05-17,,,35,,,,7150.0,0.0,291,12.8491831478,4,,0.0,49714,143,
2010-05-18,,,55,,,,8400.0,0.0,303,12.8491831478,9,,0.0,56799,168,
2010-05-19,,,43,,,,8200.0,0.0,312,12.4088614413,12,,0.0,55789,164,
2010-05-20,,,34,,,,10150.0,0.0,287,11.8462281497,7,,0.0,55727,203,
2010-05-21,,,59,,,,8800.0,0.0,333,11.8462281497,4,,0.0,65808,176,
2010-05-22,,,31,,,,9750.0,0.99,345,11.8462281497,7,,0.0,83725,195,
2010-05-23,,,98,,,,10550.0,0.0,449,11.8462281497,13,,0.0,78557,211,
2010-05-24,,,62,,,,9400.0,0.0,328,11.8462281497,4,,0.0,58565,188,
2010-05-25,,,44,,,,10500.0,0.0,345,11.8462281497,3,,0.0,62486,210,
2010-05-26,,,64,,,,11150.0,0.0,403,11.8462281497,7,,0.0,75181,223,
2010-05-27,,,75,,,,9600.0,0.0,382,11.8462281497,8,,0.0,69584,192,
2010-05-28,,,54,,,,11150.0,0.0,360,11.8462281497,13,,0.0,66069,223,
2010-05-29,,,55,,,,9200.0,0.0,360,13.4285318819,9,,0.0,64171,184,
2010-05-30,,,51,,,,7450.0,0.0,271,16.6190787519,0,,0.0,46287,149,
2010-05-31,,,52,,,,7100.0,0.0,281,16.6190787519,5,,0.0,45695,142,
2010-06-01,,,48,,,,6750.0,0.0,276,16.6190787519,3,,0.0,46126,135,
2010-06-02,,,47,,,,7350.0,0.0,257,16.6190787519,4,,0.0,44144,147,
2010-06-03,,,83,,,,7600.0,0.0,402,16.6190787519,21,,0.0,68525,152,
2010-06-04,,,48,,,,6250.0,0.0,236,16.6190787519,3,,0.0,38276,125,
2010-06-05,,,45,,,,7250.0,0.0,261,16.6190787519,5,,0.0,45514,145,
2010-06-06,,,52,,,,7400.0,0.0,270,16.6190787519,2,,0.0,49965,148,
2010-06-07,,,52,,,,7850.0,0.0,480,16.6190787519,1,,0.0,72693,157,
2010-06-08,,,63,,,,8000.0,0.0,340,16.6190787519,2,,0.0,54586,160,
2010-06-09,,,52,,,,8400.0,0.0,352,16.6190787519,12,,0.0,61676,168,
2010-06-10,,,57,,,,8000.0,0.0,287,16.6190787519,10,,0.0,49693,160,
2010-06-11,,,79,,,,8400.0,0.0,354,16.6236169031,25,,0.0,61990,168,
2010-06-12,,,78,,,,6750.0,0.0,293,17.3814881581,10,,0.0,50021,135,
2010-06-13,,,67,,,,8600.0,0.0,341,17.3814881581,14,,0.0,60578,172,
2010-06-14,,,96,,,,8050.0,0.0,422,17.3814881581,35,,0.0,73004,161,
2010-06-15,,,85,,,,9200.0,0.0,365,17.3814881581,27,,0.0,65982,184,
2010-06-16,,,50,,,,7100.0,0.0,294,17.3814881581,11,,0.0,58035,142,
2010-06-17,,,58,,,,7300.0,0.0,282,17.3814881581,8,,0.0,46951,146,
2010-06-18,,,43,,,,7500.0,0.0,274,17.3814881581,4,,0.0,50034,150,
2010-06-19,,,64,,,,7500.0,0.0,379,17.3814881581,14,,0.0,72140,150,
2010-06-20,,,43,,,,9250.0,0.0,308,17.3814881581,12,,0.0,55001,185,
2010-06-21,,,88,,,,7700.0,0.0,346,17.3814881581,34,,0.0,60719,154,
2010-06-22,,,71,,,,7800.0,0.0,364,17.3814881581,20,,0.0,60608,156,
2010-06-23,,,70,,,,9350.0,0.0,350,17.3814881581,22,,0.0,65819,187,
2010-06-24,,,71,,,,8450.0,0.0,368,18.2913782229,15,,0.0,61265,169,
2010-06-25,,,60,,,,7500.0,0.0,249,19.4047963284,10,,0.0,47293,150,
2010-06-26,,,42,,,,7950.0,0.0,249,19.4047963284,8,,0.0,45518,159,
2010-06-27,,,56,,,,8900.0,0.0,316,19.4047963284,11,,0.0,55625,178,
2010-06-28,,,78,,,,7600.0,0.0,289,19.4047963284,17,,0.0,53145,152,
2010-06-29,,,95,,,,8450.0,0.0,401,19.4047963284,35,,0.0,74471,169,
2010-06-30,,,91,,,,9100.0,1.37,450,19.4047963284,39,,0.0,219707,182,
2010-07-01,,,73,,,,10550.0,0.0,401,19.4047963284,15,,0.0,75308,211,
2010-07-02,,,74,,,,8350.0,0.0,378,19.4047963284,13,,0.0,113494,167,
2010-07-03,,,74,,,,10600.0,0.0,358,19.4047963284,15,,0.0,72458,212,
2010-07-04,,,58,,,,8300.0,0.0,437,19.4047963284,6,,0.0,78667,166,
2010-07-05,,,73,,,,8950.0,0.0,380,19.4047963284,6,,0.0,64974,179,
2010-07-06,,,39,,,,8450.0,0.0,268,23.1376660192,5,,0.0,50158,169,
2010-07-07,,,62,,,,7800.0,0.0,383,23.5012572229,22,,0.0,65794,156,
2010-07-08,,,72,,,,7550.0,0.0,314,23.5012572229,17,,0.0,52175,151,
2010-07-09,,,69,,,,9950.0,0.0,348,23.5012572229,17,,0.0,61766,199,
2010-07-10,,,42,,,,9900.0,0.0,402,23.5012572229,11,,0.0,67545,198,
2010-07-11,,,174,,,,8950.0,0.0,587,23.5012572229,118,,0.0,90168,179,
2010-07-12,,,1641,,,,32950.0,0.0,3551,23.5012572229,1417,,0.0,601301,659,
2010-07-13,,,787,,,,34600.0,0.0,1998,35.2657922286,494,,0.0,360099,692,
2010-07-14,,,5554,,,,28900.0,0.01,6763,45.385822341,5336,,0.0,1645594,578,
2010-07-15,,,706,,,,31200.0,0.66,2008,45.385822341,467,,0.0,544313,624,
2010-07-16,,,676,,,,25250.0,0.27,1723,62.3718033756,435,,0.0,308968,505,
2010-07-17,,,235,,,,8650.0,0.05,804,181.543289364,142,,0.0,126403,173,
2010-07-18,,,248,,,,8600.0,0.83,917,181.543289364,152,,0.0,145561,172,
2010-07-19,,,354,,,,8700.0,0.09,972,181.543289364,196,,0.0,145645,174,
2010-07-20,,,413,,,,9050.0,0.0,906,181.543289364,311,,0.0,192893,181,
2010-07-21,,,256,,,,10350.0,0.0,809,181.543289364,136,,0.0,129061,207,
2010-07-22,,,221,,,,8800.0,0.0,599,181.543289364,127,,0.0,100831,176,
2010-07-23,,,217,,,,9700.0,0.01,652,181.543289364,112,,0.0,102463,194,
2010-07-24,,,705,,,,9450.0,0.0,964,181.543289364,413,,0.0,288520,189,
2010-07-25,,,1592,,,,11550.0,2.9,2132,181.543289364,1513,,0.0,745131,231,
2010-07-26,,,224,,,,12150.0,1.51,1238,181.543289364,109,,0.0,242849,243,
2010-07-27,,,260,,,,8300.0,0.67,771,239.305336716,163,,0.0,126205,166,
2010-07-28,,,1792,,,,7950.0,1.05,674,244.213223092,112,,0.0,544527,159,
2010-07-29,,,1687,,,,9000.0,0.89,528,244.213223092,101,,0.0,441239,180,
2010-07-30,,,143,,,,9100.0,0.29,583,244.213223092,79,,0.0,112707,182,
2010-07-31,,,92,,,,10150.0,0.3,475,244.213223092,52,,0.0,95553,203,
2010-08-01,,,125,,,,11950.0,0.31,620,244.213223092,82,,0.0,103256,239,
2010-08-02,,,156,,,,12100.0,0.21,627,244.213223092,69,,0.0,105848,242,
2010-08-03,,,421,,,,11350.0,0.0,974,244.213223092,329,,0.0,187252,227,
2010-08-04,,,196,,,,12150.0,0.0,731,244.213223092,130,,0.0,118838,243,
2010-08-05,,,297,,,,10900.0,0.0,819,259.06845052,202,,0.0,202284,218,
2010-08-06,,,212,,,,7350.0,0.0,638,352.161209068,138,,0.0,111297,147,
2010-08-07,,,118,,,,7750.0,2.31,514,352.161209068,54,,0.0,99351,155,
2010-08-08,,,192,,,,9950.0,0.0,584,352.161209068,127,,0.0,105310,199,
2010-08-09,,,234,,,,9500.0,4.32,778,352.161209068,130,,0.0,297191,190,
2010-08-10,,,149,,,,9550.0,0.0,590,352.161209068,66,,0.0,90881,191,
2010-08-11,,,179,,,,11650.0,0.0,701,352.161209068,70,,0.0,115767,233,
2010-08-12,,,175,,,,10850.0,0.0,579,352.161209068,101,,0.0,99778,217,
2010-08-13,,,301,,,,10750.0,0.0,847,352.161209068,222,,0.0,180029,215,
2010-08-14,,,153,,,,14050.0,0.0,563,352.161209068,59,,0.0,138311,281,
2010-08-15,,,108,,,,10350.0,0.0,425,389.94383677,29,,0.0,83618,207,
2010-08-16,,,306,,,,7350.0,0.67,772,511.773534257,156,,0.0,154332,147,
2010-08-17,,,189,,,,6450.0,0.0,494,511.773534257,101,,0.0,87143,129,
2010-08-18,,,244,,,,6650.0,1.56,726,511.773534257,150,,0.0,266732,133,
2010-08-19,,,190,,,,6750.0,0.0,470,511.773534257,90,,0.0,84193,135,
2010-08-20,,,230,,,,9650.0,0.0,656,511.773534257,115,,0.0,114996,193,
2010-08-21,,,169,,,,8650.0,0.0,528,511.773534257,95,,0.0,93320,173,
2010-08-22,,,154,,,,10600.0,0.0,586,511.773534257,66,,0.0,100182,212,
2010-08-23,,,156,,,,10650.0,0.0,653,511.773534257,76,,0.0,103967,213,
2010-08-24,,,164,,,,10750.0,0.8,632,511.773534257,86,,0.0,179767,215,
2010-08-25,,,149,,,,10800.0,0.0,499,511.773534257,63,,0.0,89739,216,
2010-08-26,,,158,,,,10500.0,0.0,652,516.556966783,67,,0.0,118135,210,
2010-08-27,,,123,,,,8550.0,0.0,497,623.386959869,62,,0.0,81224,171,
2010-08-28,,,169,,,,8500.0,1.1e-06,527,623.386959869,94,,0.0,103269,170,
2010-08-29,,,98,,,,8100.0,0.23,390,623.386959869,52,,0.0,67018,162,
2010-08-30,,,180,,,,7450.0,0.36,522,623.386959869,93,,0.0,100051,149,
2010-08-31,,,257,,,,9200.0,0.2000003,734,623.386959869,112,,0.0,179743,184,
2010-09-01,,,223,,,,7850.0,0.0800002,603,623.386959869,145,,0.0,140451,157,
2010-09-02,,,165,,,,7800.0,0.0,543,623.386959869,81,,0.0,94844,156,
2010-09-03,,,155,,,,8200.0,0.0,500,623.386959869,84,,0.0,83176,164,
2010-09-04,,,93,,,,9050.0,0.0,451,623.386959869,52,,0.0,74104,181,
2010-09-05,,,146,,,,8250.0,0.01,548,623.386959869,73,,0.0,90113,165,
2010-09-06,,,120,,,,7900.0,1e-07,511,623.386959869,59,,0.0,79929,158,
2010-09-07,,,122,,,,8000.0,0.0,403,623.386959869,45,,0.0,74845,160,
2010-09-08,,,174,,,,8250.0,2e-07,545,696.612518246,96,,0.0,92533,165,
2010-09-09,,,189,,,,6750.0,0.1100001,514,712.884864552,106,,0.0,96488,135,
2010-09-10,,,183,,,,8850.0,1e-07,541,712.884864552,108,,0.0,99333,177,
2010-09-11,,,145,,,,8000.0,0.0,433,712.884864552,74,,0.0,80912,160,
2010-09-12,,,202,,,,8850.0,0.15,711,712.884864552,109,,0.0,123975,177,
2010-09-13,,,265,,,,8550.0,1e-07,718,712.884864552,140,,0.0,132839,171,
2010-09-14,,,221,,,,10150.0,0.00960352,664,712.884864552,113,,0.0,121459,203,
2010-09-15,,,261,,,,8450.0,0.0,662,712.884864552,165,,0.0,129736,169,
2010-09-16,,,219,,,,10950.0,0.0,685,712.884864552,93,,0.0,120795,219,
2010-09-17,,,153,,,,10400.0,0.0,1003,712.884864552,58,,0.0,151120,208,
2010-09-18,,,162,,,,11850.0,0.18,562,712.884864552,65,,0.0,107268,237,
2010-09-19,,,146,,,,10450.0,0.0,654,893.315684274,75,,0.0,106524,209,
2010-09-20,,,262,,,,10150.0,0.0,705,917.830741302,133,,0.0,140555,203,
2010-09-21,,,638,,,,8600.0,1e-07,1216,917.830741302,367,,0.0,267541,172,
2010-09-22,,,499,,,,8700.0,0.0,1039,917.830741302,305,,0.0,216418,174,
2010-09-23,,,421,,,,11700.0,0.0,1049,917.830741302,192,,0.0,195070,234,
2010-09-24,,,273,,,,11400.0,0.0,807,917.830741302,127,,0.0,139809,228,
2010-09-25,,,325,,,,10350.0,0.0,825,917.830741302,158,,0.0,160892,207,
2010-09-26,,,195,,,,10250.0,0.0,623,917.830741302,103,,0.0,120058,205,
2010-09-27,,,374,,,,11450.0,0.02,1269,917.830741302,196,,0.0,219307,229,
2010-09-28,,,279,,,,10600.0,1.44,1699,978.334787921,153,,0.0,259065,212,
2010-09-29,,,811,,,,8200.0,0.0,1198,1318.67005015,650,,0.0,360817,164,
2010-09-30,,,219,,,,7300.0,0.0,638,1318.67005015,131,,0.0,109932,146,
2010-10-01,,,430,,,,7700.0,0.56,847,1318.67005015,348,,0.0,170186,154,
2010-10-02,,,401,,,,5000.0,0.00776813,780,1318.67005015,250,,0.0,181685,100,
2010-10-03,,,255,,,,6100.0,0.00776625,672,1318.67005015,168,,0.0,114492,122,
2010-10-04,,,254,,,,7650.0,9.9e-07,828,1318.67005015,174,,0.0,139628,153,
2010-10-05,,,245,,,,6300.0,0.0,704,1318.67005015,155,,0.0,126135,126,
2010-10-06,,,236,,,,8550.0,1.09e-06,692,1318.67005015,132,,0.0,121525,171,
2010-10-07,,,180,,,,8000.0,0.0,647,1318.67005015,102,,0.0,106962,160,
2010-10-08,,,209,,,,7700.0,0.0,813,1318.67005015,125,,0.0,133119,154,
2010-10-09,,,243,,,,7900.0,0.0,750,1318.67005015,154,,0.0,142978,158,
2010-10-10,,,185,,,,8900.0,0.0,623,1318.67005015,113,,0.0,112246,178,
2010-10-11,,,183,,,,7950.0,1.09e-06,631,1318.67005015,110,,0.0,104397,159,
2010-10-12,,,197,,,,7750.0,0.0,646,1363.09289742,129,,0.0,108305,155,
2010-10-13,,,188,,,,8800.0,0.35,926,1378.02816504,125,,0.0,153068,176,
2010-10-14,,,162,,,,10250.0,0.0,634,1378.02816504,104,,0.0,116607,205,
2010-10-15,,,151,,,,8850.0,0.0,581,1378.02816504,97,,0.0,94119,177,
2010-10-16,,,183,,,,12900.0,0.0,933,1378.02816504,112,,0.0,146797,258,
2010-10-17,,,187,,,,13500.0,0.0,752,1378.02816504,112,,0.0,131625,270,
2010-10-18,,,330,,,,12450.0,0.02,947,1378.02816504,206,,0.0,182936,249,
2010-10-19,,,668,,,,12800.0,0.0,1408,1378.02816504,466,,0.0,298121,256,
2010-10-20,,,449,,,,13200.0,0.0,1183,1378.02816504,296,,0.0,229326,264,
2010-10-21,,,366,,,,9300.0,0.00776615,994,1962.49109319,235,,0.0,180774,186,
2010-10-22,,,448,,,,7700.0,0.0,972,2149.02181495,284,,0.0,194425,154,
2010-10-23,,,342,,,,8750.0,0.05,835,2149.02181495,227,,0.0,157944,175,
2010-10-24,,,347,,,,10250.0,0.0,851,2149.02181495,201,,0.0,161575,205,
2010-10-25,,,207,,,,10150.0,0.0,752,2149.02181495,135,,0.0,133369,203,
2010-10-26,,,277,,,,12050.0,0.0,866,2149.02181495,206,,0.0,153234,241,
2010-10-27,,,355,,,,10650.0,0.0,1117,2149.02181495,245,,0.0,193688,213,
2010-10-28,,,267,,,,10950.0,0.0,998,2149.02181495,184,,0.0,159470,219,
2010-10-29,,,244,,,,11150.0,0.0,848,2149.02181495,148,,0.0,162752,223,
2010-10-30,,,174,,,,12600.0,0.0,659,2186.43114334,98,,0.0,119897,252,
2010-10-31,,,128,,,,8950.0,0.0,572,3091.73689041,62,,0.0,96862,179,
2010-11-01,,,174,,,,8850.0,0.0,597,3091.73689041,88,,0.0,102885,177,
